"country","vil_id","rain","average","dev","pop","dist","nomkt","vdsa_hh_id","tot_acre","genderH","ageH","noadultM","noadultF","nokids","sizehh","farm_cat","aindex","lindex","prcl_id","sur_yr","plot_area","output","price","value","lab_q","fert_q","irr_q","mech_v","pest_v","var1","lny","lnl","lnf","lni","lnm","lnp","irr","lnaindex","lnlindex","lntot_acre","lndist"
"India",135,NA,NA,NA,876,12,2,135058,32,1,70,3,3,2,8,"LA",1.48849380016327,0.612668871879578,135058080,2010,0.910543501377106,2000,11,22000,250,710,0,3800,0,1,8.38776329541614,6.30832501825959,7.35212616526419,0,9.02961714412449,0,0,1.18836373195246,0.579657965153824,4.15912713462618,3.17978543769988
"India",118,464.9214,500.705052941177,0.928533469492707,3000,4.5,4,118052,6.25,1,81,2,1,0,3,"LA",1.1242995262146,-1.03876948356628,118052056,2011,1.21405801177025,2160,12.8000001907349,27648,25,146,1,2100,0,1,8.17704228307878,3.7186435823167,5.48280261142474,0.751055608271994,8.14887141068964,0,1,0.966594180886161,-0.908523784124828,2.53206806370692,2.20934770861533
"India",118,NA,NA,NA,3000,4.5,4,118048,2.73000001907349,1,42,3,1,3,7,"MD",0.0743378326296806,-0.439098089933395,118048008,2012,0.526091814041138,1780,13.5,24030,43.5,204,19.5,3640,875,1,8.81979537575234,5.108224213317,6.65354836712513,4.30602309406846,9.53516567648076,8.10965068736002,1,0.0742695357826514,-0.426087785098701,1.72942069223064,2.20934770861533
"India",117,363.6663,500.705052941177,0.726308428212974,6979,0,4,117057,3.74000000953674,1,51,2,2,1,5,"LA",-0.448946058750153,-0.738933801651001,117057096,2010,0.250905334949493,1000,11,11000,91,80,0,1448,0,1,8.983582037866,6.58668815019693,6.45785583693089,0,9.3537653235974,0,0,-0.435088367699876,-0.684270700723492,2.02964478492959,0
"India",134,NA,NA,NA,1427,9,1,134049,8.56999969482422,1,72,5,5,4,14,"MD",0.983009278774261,0.529130101203918,134049008,2012,1.01171505451202,3925,16,62800,156,320,0,4691.88482666016,0,1,8.95662186285653,5.73136673806404,6.44982371075787,0,9.13508989037837,0,0,0.869308156540167,0.507113656006636,2.8448015404947,2.89344398588587
"India",117,NA,NA,NA,6979,0,4,117056,6.1100001335144,1,68,5,5,1,11,"LA",1.53692245483398,-0.419596433639526,117056032,2012,0.267092764377594,880,16,14080,47,99,10,1551,0,1,8.79322835985909,5.86346210459322,6.60842809916136,4.31606982102034,9.35996159994691,0,1,1.21507113487146,-0.408168100066697,2.50970434120631,0
"India",118,363.6663,500.705052941177,0.726308428212974,3000,4.5,4,118042,3.23000001907349,1,32,2,3,0,5,"MD",-0.121105208992958,-1.03876948356628,118042088,2010,0.145686954259872,480,11.6999998092651,5616,32,68,0,634.600006103516,0,1,8.7932284156493,6.0851833732853,6.83895114141982,0,9.07243719066002,0,0,-0.120811114864597,-0.908523784124828,1.88877383244233,2.20934770861533
"India",135,NA,NA,NA,876,12,2,135210,1.5,1,47,2,1,1,4,"SM",0.00745041016489267,-1.06771314144135,135210032,2010,0.809372007846832,800,11,8800,160,320,0,2700,0,1,7.58925579508944,5.97982402399761,6.67296640664357,0,8.80565088598734,0,0,0.007450341239627,-0.928452834931768,1.19476321728711,3.17978543769988
"India",138,NA,NA,NA,1774,10,2,138038,1.5,1,63,1,1,0,2,"SM",-0.999823212623596,0.632170557975769,138038016,2012,0.404686003923416,478,17,8126,94.6500015258789,37,0,950,0,1,7.76740190377396,6.14798145603419,5.20873881039784,0,8.45425302205018,0,0,-0.881248573941757,0.596214502956228,1.19476321728711,2.99822295029797
"India",118,464.9214,500.705052941177,0.928533469492707,3000,4.5,4,118032,1.20000004768372,1,46,1,2,2,5,"SM",-0.370297908782959,-0.419596433639526,118032032,2011,0.303514502942562,915,12.8000001907349,11712,31,52,2.75,615,0,1,8.70439715732489,5.31948423305949,5.83672530012337,2.90010548269946,8.30709539323841,0,1,-0.362318504974537,-0.408168100066697,1.01597316470606,2.20934770861533
"India",118,NA,NA,NA,3000,4.5,4,118048,2.73000001907349,1,42,3,1,3,7,"MD",0.0743378326296806,-0.439098089933395,118048032,2012,0.250905334949493,880,13.5,11880,17.5,115,3.62000000476837,1736,0,1,8.85574867094106,4.93807901071564,6.82076006155363,3.36349961149218,9.53516564358807,0,1,0.0742695357826514,-0.426087785098701,1.72942069223064,2.20934770861533
"India",119,470.766,577.355273529412,0.815383562918159,3600,5,4,119046,1.75,1,54,2,2,1,5,"MD",-1.1712886095047,-0.82247257232666,119046072,2010,0.161874413490295,300,1.10000002384186,330,54.5,72,0,614,0,1,8.21786419776403,6.51228455746422,6.79074903299795,0,8.93407659584436,0,0,-0.997461982935017,-0.750120364907429,1.32589776690114,2.31243834127275
"India",138,NA,NA,NA,1774,10,2,138043,4.28000020980835,1,47,4,2,0,6,"MD",0.962177395820618,2.50919151306152,138043072,2012,4.85623216629028,11936,14,167104,1273,600,0,24925,0,1,8.50019868158052,6.26201955445402,5.50983034964487,0,9.23651092207414,0,0,0.854374508928664,1.65063938937159,2.16047651833905,2.99822295029797
"India",135,NA,NA,NA,876,12,2,135054,9.75,1,57,2,1,1,4,"LA",1.08797800540924,-0.323706090450287,135054064,2010,0.607029020786285,1300,11.1000003814697,14430,208,270,0,3150,0,1,8.36244545739301,6.52986606840581,6.79074908209321,0,9.24748360053762,0,0,0.94223580950638,-0.318303846140628,2.97303400040877,3.17978543769988
"India",135,NA,NA,NA,876,12,2,135215,4,1,44,1,2,3,6,"MD",0.226715534925461,0.00720872636884451,135215008,2011,0.404686003923416,18010,11.75,211617.5,112,195,0,1260,60,1,11.396473430386,6.31629312729507,6.87079162738259,0,8.73665801782431,5.69214692708739,0,0.224816935802629,0.00720866393584279,2.0947125472611,3.17978543769988
"India",131,NA,NA,NA,2537,25,1,131059,29.75,1,28,3,2,0,5,"LA",0.4940524995327,0.04579221829772,131059016,2010,0.809372007846832,720,20,14400,186,144,0,1400,0,1,7.48389533945556,6.13039521901565,5.87446500890776,0,8.14887141068964,0,0,0.475885901376558,0.0457762295552683,4.0862586588737,3.91242276564126
"India",118,363.6663,500.705052941177,0.726308428212974,3000,4.5,4,118047,1.42999994754791,1,52,2,1,2,5,"MD",-0.121105343103409,-0.738933801651001,118047088,2010,0.21043673157692,720,11.6999998092651,8424,76,86,0,662,0,1,8.8309686475436,6.58245267116625,6.70606620730503,0,8.74698299537656,0,0,-0.120811248002271,-0.684270700723492,1.15529632128128,2.20934770861533
"India",137,NA,NA,NA,880,13,2,137059,53,1,44,3,4,2,9,"LA",1.69333636760712,0.180075004696846,137059072,2011,3.23748803138733,2700,14,37800,641,100,0,21560,0,1,7.41935686184413,5.98138528462016,4.12378156668465,0,9.49694448106998,0,0,1.29743690374268,0.179115722222894,4.66352808187701,3.25957255626292
"India",119,495.66,577.355273529412,0.858500861990914,3600,5,4,119031,0.790000021457672,1,56,3,1,1,5,"SM",-1.77999246120453,-0.82247257232666,119031072,2011,0.182108704000711,450,12.8500003814697,5782.5,19.25,24,0.75,285,0,1,8.50554629974072,5.35383210982675,5.5743668999858,2.12304037652067,8.04878795837549,0,1,-1.34068275715925,-0.750120364907429,0.724840525965974,2.31243834127275
"India",118,363.6663,500.705052941177,0.726308428212974,3000,4.5,4,118035,1.99000000953674,1,58,3,2,2,7,"SM",-0.121109172701836,1.11858546733856,118035056,2010,0.129499524831772,400,11.6999998092651,4680,52.5,53,0,536,0,1,8.72868982097325,6.698039938356,6.70751865374606,0,9.02135942332582,0,0,-0.120815049821605,0.962791252142929,1.43915437831923,2.20934770861533
"India",134,NA,NA,NA,1427,9,1,134041,10,1,34,4,3,0,7,"MD",0.446221649646759,-0.00650422181934118,134041008,2012,1.01171505451202,2850,15.5,44175,324,300,2.5,4000,0,1,8.63657452079651,6.46224616943545,6.38528553391646,1.6364259511267,8.975549872125,0,1,0.432601677400118,-0.00650417596013699,2.99822295029797,2.89344398588587
"India",138,1005.107,913.819547058824,1.0998965859671,1774,10,2,138052,34.4000015258789,1,71,8,10,6,24,"LA",0.679042458534241,4.06687498092651,138052016,2010,5.66560411453247,11573,11,127303,725,1675,0,8975,0,1,8.3151637897178,5.54492057355541,6.3823049564433,0,8.0609319649344,0,0,0.6354129771085,2.11080578544205,4.23141498520572,2.99822295029797
"India",118,NA,NA,NA,3000,4.5,4,118039,1.4099999666214,1,42,4,3,4,11,"SM",-0.865308225154877,-0.419596433639526,118039056,2012,0.125452667474747,500,13.6000003814697,6800,15,50,7,868,0,1,8.983582037866,5.47704161142872,6.68099850296705,4.71496436090605,9.53516564358807,0,1,-0.78285738618794,-0.408168100066697,1.14378069567204,2.20934770861533
"India",123,NA,NA,NA,1410,14,1,123049,5,1,36,3,2,2,7,"MD",0.0924985855817795,0.632170557975769,123049008,2010,0.809372007846832,900,14,12600,444,160,0,187.5,1000,1,7.70703877704017,7.00046920471113,5.97982402399761,0,6.13842731527604,7.81239925428265,0,0.0923671880586131,0.596214502956228,2.31243834127275,3.33347758688399
"India",138,1005.107,913.819547058824,1.0998965859671,1774,10,2,138051,5,1,62,2,1,3,6,"LA",0.0585398636758327,0.518914043903351,138051008,2010,0.283280193805695,438,11,4818,61.5999984741211,55,0,470,0,1,8.03668498254034,6.07513310033748,5.96180578479498,0,8.10719875311288,0,0,0.0585064799359954,0.498064751881277,2.31243834127275,2.99822295029797
"India",123,NA,NA,NA,1410,14,1,123056,18,1,47,4,5,4,13,"LA",1.12127268314362,0.0129974409937859,123056008,2011,1.21405804157257,1500,12,18000,396,50,0,1160,800,1,7.81239922973497,6.48059523990735,4.41134904541823,0,7.55535423681804,7.18379098229798,0,0.96458104346844,0.0129970750711293,3.58428965186133,3.33347758688399
"India",118,NA,NA,NA,3000,4.5,4,118037,1.74000000953674,1,28,3,2,0,5,"SM",0.597983121871948,-0.738933801651001,118037008,2012,0.501810669898987,150,13.6000003814697,2040,45,235,21,3472,875,1,6.39331765460282,5.18937313904804,6.8422662166732,4.42734472142305,9.53516564358807,8.15690353116811,1,0.567094670748411,-0.684270700723492,1.32092567047165,2.20934770861533
"India",119,495.66,577.355273529412,0.858500861990914,3600,5,4,119031,0.790000021457672,1,56,3,1,1,5,"SM",-1.77999246120453,-0.82247257232666,119031096,2011,0.364217408001423,750,12.8500003814697,9637.5,34,48,1,570,0,1,8.32322476096154,5.22954070707349,5.5743668999858,1.73477725533706,8.04878795837549,0,1,-1.34068275715925,-0.750120364907429,0.724840525965974,2.31243834127275
"India",117,363.6663,500.705052941177,0.726308428212974,6979,0,4,117047,3,1,62,5,4,2,11,"MD",-0.448985397815704,0.0965362265706062,117047032,2010,0.145686954259872,640,11,7040,62,52,0,724,0,1,9.08091047802534,6.74657805413711,6.57068796963453,0,9.2042336912257,0,0,-0.435124255716762,0.0963869111453829,1.81844645923207,0
"India",117,464.9214,500.705052941177,0.928533469492707,6979,0,4,117048,2.91000008583069,1,59,6,5,6,17,"MD",1.57929754257202,0.499412387609482,117048056,2011,0.33993624150753,900,11,9900,37,36,1.03000000119209,440,0,1,8.57453918348468,5.38308339885384,5.35568561322567,1.82788456288686,7.85891926062789,0,1,1.237959746051,0.48068618680239,1.78959512099565,0
"India",137,NA,NA,NA,880,13,2,137057,66,1,51,4,3,0,7,"LA",1.69333636760712,2.95660305023193,137057056,2011,2.02343010902405,600,14.5,8700,178.5,100,0,5050,0,1,6.38528553391646,5.17297375990841,4.59362556248126,0,8.51549659787516,0,0,1.29743690374268,1.80463306757842,4.88285930974907,3.25957255626292
"India",123,NA,NA,NA,1410,14,1,123050,7,1,67,4,3,0,7,"LA",-1.31558883190155,0.0129974409937859,123050008,2011,0.809372007846832,1200,12,14400,280,0,0,613,575,1,7.99472076103556,6.53943550360527,0,0,7.32300918329401,7.25901434766367,0,-1.087920061616,0.0129970750711293,2.64412076105863,3.33347758688399
"India",124,NA,NA,NA,3792,12,1,124057,24.3999996185303,1,72,3,3,0,6,"LA",1.52481532096863,0.199576675891876,124057104,2011,0.404686003923416,2000,13,26000,229,250,0,3760,0,1,9.19869346186749,7.03151377638123,7.11925256503439,0,9.82996523136969,0,0,1.20844991990963,0.198274990023338,3.88814994699471,3.17978543769988
"India",117,464.9214,500.705052941177,0.928533469492707,6979,0,4,117040,2.66000008583069,1,59,4,3,1,8,"MD",0.719054758548737,-0.10025904327631,117040056,2011,0.194249287247658,420,11,4620,31,20,1,284,0,1,8.37201490430737,5.76575715991563,5.32751599526458,2.34106258875473,7.98073449467089,0,1,0.668206958940823,-0.100091833284775,1.70506807452747,0
"India",117,NA,NA,NA,6979,0,4,117059,7.23999977111816,1,82,6,3,1,10,"LA",1.59745824337006,-0.11976070702076,117059032,2012,0.404686003923416,1200,16,19200,45,157,24,1800,0,1,8.68786785629825,5.40447369985946,6.65403845846236,4.7759158959199,9.09333294861063,0,1,1.24763542965905,-0.119476258581446,2.67750398261367,0
"India",134,NA,NA,NA,1427,9,1,134053,18,1,36,5,3,0,8,"LA",1.57226467132568,0.548631727695465,134053008,2011,1.21405804157257,3500,11.5,40250,297,375,0,5204.9599609375,0,1,8.65969695643179,6.19291499504995,6.42610732516636,0,9.05654598107168,0,0,1.23419139933394,0.524281199758416,3.58428965186133,2.89344398588587
"India",118,464.9214,500.705052941177,0.928533469492707,3000,4.5,4,118044,4.23999977111816,1,43,2,1,2,5,"MD",1.1242995262146,-0.10025904327631,118044056,2011,1.48115077614784,5760,12.8000001907349,73728,38,260,17,2529,0,1,8.95902061368992,3.93829360132858,5.86101758757986,3.13543356542816,8.13590717589049,0,1,0.966594180886161,-0.100091833284775,2.1513351676636,2.20934770861533
"India",118,NA,NA,NA,3000,4.5,4,118052,6.25,1,82,2,1,1,4,"LA",1.1242995262146,-1.03876948356628,118052088,2012,0.505857527256012,1400,13.5,18900,31,215,1.25,3630,0,1,8.6188749448323,4.80870116358521,6.74528680866168,1.6364259511267,9.57163532870351,0,1,0.966594180886161,-0.908523784124828,2.53206806370692,2.20934770861533
"India",120,NA,NA,NA,4494,15,4,120002,0.5,1,47,2,1,1,4,"LB",-1.89501059055328,-1.03876948356628,120002008,2012,0.202343001961708,400,12,4800,38.5,42.5,7.5,1260,0,1,8.28240278373061,5.94160331936868,6.04044791534025,4.30602311105684,9.42980517904247,0,1,-1.39567217333585,-0.908523784124828,0.481211825059603,3.40230664548059
"India",126,654.809,607.046352941176,1.07868039537246,1325,3,3,126048,1.62000000476837,1,76,4,2,2,8,"MD",-0.913736939430237,-0.335283517837524,126048008,2011,0.242811620235443,750,12,9000,49.5,19,2.5,60,0,1,8.72868977494634,6.01059522718888,5.05309634816058,3.02725727449087,6.20296519867926,0,1,-0.819042711955333,-0.329299715759204,1.25953589778346,1.81844645923207
"India",137,NA,NA,NA,880,13,2,137034,6.5,1,48,4,3,0,7,"SM",-0.087725430727005,0.0129974409937859,137034032,2012,1.21405804157257,2000,16,32000,457,110,0,9680,0,1,8.10008123053706,6.62386383412065,5.19968949651767,0,9.67699586307705,0,0,-0.0876132997659331,0.0129970750711293,2.5708146780957,3.25957255626292
"India",118,363.6663,500.705052941177,0.726308428212974,3000,4.5,4,118057,5,1,48,2,3,0,5,"LA",-0.121112003922462,-0.439098089933395,118057032,2010,0.631310164928436,2150,11.6999998092651,25155,122,225,0,3235.59997558594,900,1,8.82632831539332,5.95713291169403,6.5692075430758,0,9.23507483583227,7.9555000590509,0,-0.120817860504041,-0.426087785098701,2.31243834127275,2.20934770861533
"India",120,NA,NA,NA,4494,15,4,120051,4.5,1,52,5,6,1,12,"LA",0.147293791174889,-0.738933801651001,120051072,2012,0.323748826980591,650,12,7800,63.5,53,5,1336,0,1,8.29790689467026,5.97198087403396,5.79123571152912,3.43141887117809,9.01836983853805,0,1,0.146766323648233,-0.684270700723492,2.20934770861533,3.40230664548059
"India",118,363.6663,500.705052941177,0.726308428212974,3000,4.5,4,118059,32.7999992370605,1,60,7,6,5,18,"LA",0.925884366035461,0.799248099327087,118059032,2010,1.21405804157257,4560,11.6999998092651,53352,130,537,0,4455,0,1,8.92425659910341,5.36673493241716,6.78517805120228,0,8.90096103734506,0,0,0.827983234520263,0.732081012581314,4.18380796830557,2.20934770861533
"India",117,NA,NA,NA,6979,0,4,117055,6.92000007629395,1,73,2,3,2,7,"LA",0.685717344284058,-0.419596433639526,117055032,2012,0.169968128204346,520,15,7800,63,56,0.419999986886978,1506,0,1,8.71912035950464,6.60842806728135,6.49064551497322,1.63642592738643,9.78250393276374,0,1,0.640926507984237,-0.408168100066697,2.63274323458134,0
"India",118,NA,NA,NA,3000,4.5,4,118039,1.4099999666214,1,42,4,3,4,11,"SM",-0.865308225154877,-0.419596433639526,118039008,2012,0.315655082464218,1100,13.6000003814697,14960,27,146,12.5,1950,0,1,8.84931783264937,5.14212338698476,6.82986014356663,4.37214038048543,9.42183701138514,0,1,-0.78285738618794,-0.408168100066697,1.14378069567204,2.20934770861533
"India",118,363.6663,500.705052941177,0.726308428212974,3000,4.5,4,118032,1.20000004768372,1,45,1,1,3,5,"SM",-0.121083550155163,-1.03876948356628,118032032,2010,0.101171500980854,350,11.6999998092651,4095,18.5,44,0,390,0,1,8.84201852858221,5.90186356196141,6.76827630888051,0,8.95023210915724,0,0,-0.12078961310236,-0.908523784124828,1.01597316470606,2.20934770861533
"India",118,NA,NA,NA,3000,4.5,4,118043,3.73000001907349,1,35,1,1,2,4,"MD",0.70694762468338,-0.10025904327631,118043008,2012,0.631310164928436,2200,13.5,29700,53,302,8.55999994277954,4368,1050,1,8.84931783264937,5.12343255541434,6.86353328256511,3.30156240034687,9.5351656953636,8.10965070624285,1,0.658348992846826,-0.100091833284775,2.0270585025697,2.20934770861533
"India",120,470.766,577.355273529412,0.815383562918159,4494,15,4,120054,4.5,1,60,5,5,2,12,"LA",-1.49920225143433,0.332334816455841,120054056,2010,0.263045907020569,1000,10.5,10500,39.5099983215332,46,0,528,120,1,8.93632918746806,5.7051387342031,5.85722346257048,0,8.29767023694296,6.81606683523747,0,-1.19432062452116,0.326502732171305,2.20934770861533,3.40230664548059
"India",138,1089.631,913.819547058824,1.19239187157578,1774,10,2,138037,1.5,1,42,2,1,2,5,"SM",-0.981662452220917,0.116037890315056,138037008,2011,0.607029020786285,1456,12,17472,186.580001831055,90,11,4280,0,1,8.47577413164515,6.42118861700693,5.69214690254026,3.59098159532081,9.5540341530386,0,1,-0.868347358306161,0.115779051271858,1.19476321728711,2.99822295029797
"India",123,NA,NA,NA,1410,14,1,123059,24,1,36,5,5,3,13,"LA",1.12732625007629,1.3450984954834,123059008,2010,1.61874401569366,3000,13,39000,388,340,0,187.5,2000,1,8.21786427140709,6.17250632200381,6.04044791534025,0,5.44529410933286,7.81239925428265,0,0.968604215537401,1.10565150750252,3.87163475638773,3.33347758688399
"India",134,NA,NA,NA,1427,9,1,134234,26.2999992370605,1,49,1,1,2,4,"LA",1.20904970169067,0.529130101203918,134234016,2010,2.83280205726624,6000,11.5,69000,462,1600,0,13600,0,1,8.35139563645172,5.78745512261181,7.02964052440964,0,9.16970591508475,0,0,1.02175374456193,0.507113656006636,3.96307732855157,2.89344398588587
"India",137,NA,NA,NA,880,13,2,137040,10.3199996948242,1,43,2,4,4,10,"MD",-0.792665243148804,0.818749785423279,137040016,2012,1.01171505451202,700,17,11900,182,0,0,3300,0,1,7.23258107330097,5.88551462828685,0,0,8.78317798698218,0,0,-0.726930521670954,0.747242516092895,3.02957005378902,3.25957255626292
"India",134,NA,NA,NA,1427,9,1,134053,18,1,36,5,3,0,8,"LA",1.57226467132568,0.548631727695465,134053016,2011,2.42811608314514,9000,11.6999998092651,105300,500,700,0,8815,0,1,8.9110113728291,6.02064549243176,6.35711484137837,0,8.89024161211452,0,0,1.23419139933394,0.524281199758416,3.58428965186133,2.89344398588587
"India",120,NA,NA,NA,4494,15,4,120056,12,1,67,3,4,1,8,"LA",0.670626103878021,-1.03876948356628,120056032,2012,0.364217400550842,800,12,9600,71,100,5,2148,0,1,8.38776329541614,5.96583797167635,6.30832501825959,3.31391333969192,9.37544397874663,0,1,0.628436557507618,-0.908523784124828,3.17978543769988,3.40230664548059
"India",117,363.6663,500.705052941177,0.726308428212974,6979,0,4,117059,14.5699996948242,1,80,6,4,0,10,"LA",1.08800220489502,0.479910731315613,117059112,2010,0.186155572533607,650,11,7150,45,60,0,368,0,1,8.85129210734997,6.1809864919568,6.46866669268907,0,8.28240272609691,0,0,0.942252185490794,0.463171641028855,3.37328736762418,0
"India",135,NA,NA,NA,876,12,2,135002,4.5,1,52,3,1,0,4,"SM",0.47589173913002,-1.03876948356628,135002016,2012,0.809372007846832,1800,15,27000,87,300,2,5620,137.5,1,8.40018580596058,5.37057356652296,6.60842810585616,1.63642599208571,9.53873075960271,5.82827639077904,1,0.45954546408056,-0.908523784124828,2.20934770861533,3.17978543769988
"India",138,1089.631,913.819547058824,1.19239187157578,1774,10,2,138050,19.5,1,50,3,3,0,6,"LA",0.639022052288055,0.651672184467316,138050080,2011,0.202343001961708,392,11,4312,42.4000015258789,18,0,940,0,1,8.26220007905088,6.03809226439639,5.18134152063104,0,9.13681805949779,0,0,0.601996852566509,0.612625810464619,3.66421846088644,2.99822295029797
"India",120,470.766,577.355273529412,0.815383562918159,4494,15,4,120056,12,1,65,3,5,0,8,"LA",0.597990393638611,-1.03876948356628,120056088,2010,0.546326100826263,384,10,3840,50.4799995422363,40,0,1869,0,1,7.24832946644536,5.21929289800313,4.98661249495639,0,8.83084523663871,0,0,0.567100911773285,-0.908523784124828,3.17978543769988,3.40230664548059
"India",134,NA,NA,NA,1427,9,1,134040,19,1,30,2,3,0,5,"LA",0.998143196105957,1.83151340484619,134040016,2012,0.809372007846832,2700,18,48600,97,201.5,0,4419.99499511719,295.60000038147,1,8.80565088598734,5.47937219533513,6.2104372264312,0,9.29853766265734,6.59365287613902,0,0.880060018729578,1.36564339706234,3.63827796222954,2.89344398588587
"India",131,NA,NA,NA,2537,25,1,131056,8,1,48,2,1,3,6,"LA",-0.798310101032257,0.0129974409937859,131056016,2012,0.607029020786285,590,24,14160,332,50,0,1250,0,1,7.57244866097318,6.99746166411157,5.10438571124869,0,8.3232247486877,0,0,-0.731348122689459,0.0129970750711293,2.77647228072372,3.91242276564126
"India",123,NA,NA,NA,1410,14,1,123052,10,1,54,2,3,0,5,"LA",0.22034552693367,0.0129974409937859,123052008,2011,1.61874401569366,2400,11,26400,416,0,0,758,2000,1,7.99472076103556,6.2421856765915,0,0,6.84218115674966,7.81239925428265,0,0.218600352168302,0.0129970750711293,2.99822295029797,3.33347758688399
"India",135,NA,NA,NA,876,12,2,135204,3,1,47,1,2,0,3,"SM",0.120777830481529,-1.03876948356628,135204032,2012,0.404686003923416,600,15,9000,52,150,1,1500,0,1,7.99472076103556,5.54904985185481,6.60842810585616,1.63642599208571,8.91101139737679,0,1,0.120486104663682,-0.908523784124828,1.81844645923207,3.17978543769988
"India",117,NA,NA,NA,6979,0,4,117054,3.55999994277954,1,46,4,3,0,7,"LA",0.610592365264893,-0.419596433639526,117054032,2012,0.267092764377594,800,16,12800,27,88,10,1320,0,1,8.69791818489112,5.30916775898472,6.4906455468532,4.31606982102034,9.19869345517267,0,1,0.577886529421467,-0.408168100066697,1.98207441131246,0
"India",120,470.766,577.355273529412,0.815383562918159,4494,15,4,120053,11,1,52,3,2,0,5,"LA",-0.448982387781143,-0.738933801651001,120053104,2010,0.202343001961708,368,10,3680,83.4599990844727,74,0,368,160,1,8.19902118640102,6.71530710630651,6.59500513503645,0,8.19902118640102,7.36611238771423,0,-0.43512150975835,-0.684270700723492,3.09310219505083,3.40230664548059
"India",118,363.6663,500.705052941177,0.726308428212974,3000,4.5,4,118054,10,1,38,3,3,2,8,"LA",0.925867021083832,0.799248099327087,118054032,2010,0.607029020786285,2200,11.6000003814697,25520,83,225,0,4102.5,0,1,8.88853851781356,5.61117983915823,6.60842808130855,0,9.51167768787158,0,0,0.827970507158151,0.732081012581314,2.99822295029797,2.20934770861533
"India",118,464.9214,500.705052941177,0.928533469492707,3000,4.5,4,118039,1.4099999666214,1,41,4,4,2,10,"SM",-0.925844073295593,-0.419596433639526,118039056,2011,0.37635800242424,1440,12.8000001907349,18432,40,55,1.875,986,0,1,8.9427600446846,5.35926322050187,5.67770652629119,2.30889398664814,8.56401802606403,0,1,-0.827953668382802,-0.408168100066697,1.14378069567204,2.20934770861533
"India",135,NA,NA,NA,876,12,2,135220,36.5,1,55,4,4,2,10,"LA",1.17878174781799,0.716483473777771,135220032,2012,0.404686003923416,1015,15,15225,115,140,0,2035,187.5,1,8.52043492330713,6.34272621629422,6.53943550360527,0,9.21604209985305,6.83157100209025,0,1.00231834467856,0.66611806556528,4.29064704081786,3.17978543769988
"India",123,NA,NA,NA,1410,14,1,123034,2,1,31,2,2,1,5,"SM",-0.798310101032257,0.332334816455841,123034008,2010,0.404686003923416,700,14,9800,436,85,0,375,1150,1,8.14887141068964,7.67543345081772,6.04044791534025,0,7.52471730920804,8.64530824440559,0,-0.731348122689459,0.326502732171305,1.44363547517881,3.33347758688399
"India",117,363.6663,500.705052941177,0.726308428212974,6979,0,4,117056,6.1100001335144,1,66,5,4,2,11,"LA",0.925869226455688,0.180075004696846,117056008,2010,1.41640102863312,3500,11.5,40250,131,540,0,5018,0,1,8.50554630149412,5.22025456102786,6.63659887261399,0,8.86581475991855,0,0,0.827972125419922,0.179115722222894,2.50970434120631,0
"India",135,NA,NA,NA,876,12,2,135220,36.5,1,53,5,4,0,9,"LA",1.08797800540924,1.01631915569305,135220032,2010,1.21405804157257,3200,11,35200,322,480,0,4250,120,1,8.57008480364654,6.27373377831545,6.67296638209596,0,8.85385296119291,5.28669600985661,0,0.94223580950638,0.892866023228931,4.29064704081786,3.17978543769988
"India",118,NA,NA,NA,3000,4.5,4,118051,9.42000007629395,1,67,3,3,4,10,"LA",-0.158422484993935,0.499412387609482,118051088,2012,0.441107749938965,1400,13.5,18900,28.5,183,1.0900000333786,3052,0,1,8.75584082343354,4.86157725288729,6.72110088838708,1.63642600857254,9.53516568063845,0,1,-0.157767186356991,0.48068618680239,2.93878777828196,2.20934770861533
"India",137,NA,NA,NA,880,13,2,137049,5.5,1,66,2,1,3,6,"MD",-0.111939758062363,-0.522636890411377,137049040,2010,1.01171505451202,1460,12,17520,248,150,0,3600,0,1,7.96769205077893,6.19493312274104,5.69214688290255,0,8.87018936021868,0,0,-0.111707289486389,-0.501366674619583,2.40605912529802,3.25957255626292
"India",118,363.6663,500.705052941177,0.726308428212974,3000,4.5,4,118041,3.5,1,35,3,4,2,9,"MD",-0.121105208992958,-0.419596433639526,118041056,2010,0.089030921459198,200,11.6999998092651,2340,20.5,45,0,442.199996948242,0,1,8.41023613411338,6.13234831948667,6.91858218637443,0,9.20368098968081,0,0,-0.120811114864597,-0.408168100066697,1.96572047164965,2.20934770861533
"India",138,1089.631,913.819547058824,1.19239187157578,1774,10,2,138052,34.4000015258789,1,72,8,11,5,24,"LA",0.760093748569489,4.06687498092651,138052048,2011,1.61874401569366,2650,12,31800,440.850006103516,235,0,12259,0,1,8.09381164323355,6.30020469698848,5.67109400697714,0,9.62551227542384,0,0,0.701202625133915,2.11080578544205,4.23141498520572,2.99822295029797
"India",135,NA,NA,NA,876,12,2,135036,3,1,39,2,3,0,5,"SM",-0.768042206764221,-0.20329949259758,135036016,2012,0.809372007846832,2100,15,31500,121,300,2,4175,120,1,8.55433647237753,5.70044554270224,6.60842810585616,1.63642599208571,9.24151345821032,5.69214692708739,1,-0.707518489845351,-0.201924497578808,1.81844645923207,3.17978543769988
